NOME,FASE_2022,TURMA_2022,ANO_INGRESSO_2022,BOLSISTA_2022,INDE_2022,CG_2022,CF_2022,CT_2022,PEDRA_2022,DESTAQUE_IEG_2022,DESTAQUE_IDA_2022,DESTAQUE_IPV_2022,IAA_2022,IEG_2022,IPS_2022,IDA_2022,NOTA_PORT_2022,NOTA_MAT_2022,NOTA_ING_2022,QTD_AVAL_2022,IPP_2022,REC_AVA_1_2022,REC_AVA_2_2022,REC_AVA_3_2022,REC_AVA_4_2022,INDICADO_BOLSA_2022,PONTO_VIRADA_2022,IPV_2022,IAN_2022,NIVEL_IDEAL_2022
ALUNO-701,3.0,M,2022.0,Não,6333818611111110.0,673.0,90.0,10.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916668,7729166666666660,6875,4788888888888880,4333333333333330,5.0,5033333333333330,4.0,734375,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,62083225,2024-05-02 00:00:00,Fase 6 (2º EM)
ALUNO-703,4.0,B,2019.0,Não,6824891426456680.0,547.0,48.0,9.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,5945980743394530,2024-05-07 00:00:00,6188888888888880,3666666666666660,5166666666666660,9733333333333330,4.0,8125-07-01 00:00:00,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Não,76666675,5.0,Fase 5 (1º EM)
ALUNO-705,3.0,E,2022.0,Não,6470788936720140.0,647.0,84.0,5.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916668,641644385026738,2024-05-07 00:00:00,3333333333333330,4666666666666660,4333333333333330,1.0,4.0,6875,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Não,58333275,10.0,Fase 3 (7º e 8º ano)
ALUNO-706,3.0,G,2019.0,Não,6714931222222220.0,584.0,76.0,7.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,7395833333333330,5625,5277777777777770,5.0,6833333333333330,4.0,4.0,734375,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,691666,5.0,Fase 4 (9º ano)
ALUNO-707,3.0,D,2019.0,Não,5942467448717940.0,733.0,105.0,7.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,6868589743589740,2024-05-07 00:00:00,2024-05-03 00:00:00,4.0,4833333333333330,1666666666666660,4.0,7.1875,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,63749925,2024-05-02 00:00:00,Fase 6 (2º EM)
ALUNO-708,1.0,J,2019.0,Não,5888588956521730.0,739.0,175.0,16.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8000020000000000,6130434782608690,2024-05-07 00:00:00,2833333333333330,2666666666666660,3.0,,3.0,6458333333333330,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Não,Não,6999999999999990,5.0,Fase 3 (7º e 8º ano)
ALUNO-709,1.0,K,2021.0,Não,7507451717171710.0,305.0,80.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,9252525252525250,2024-05-07 00:00:00,7083333333333330,7833333333333330,6333333333333330,,3.0,5625,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,738889,5.0,Fase 2 (5º e 6º ano)
ALUNO-710,3.0,B,2018.0,Sim,8124397285239290.0,106.0,17.0,3.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916668,9099410315085370,2024-05-07 00:00:00,5111111111111110,4.0,6.0,5333333333333330,4.0,890625,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Não,Sim,8625,10.0,Fase 3 (7º e 8º ano)
ALUNO-711,2.0,M,2022.0,Não,5557438118548110.0,780.0,146.0,13.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,7259407259407260,5.0,2583333333333330,2166666666666660,3.0,,3.0,5833333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,5777773333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-715,1.0,U,2022.0,Não,6996003683501680.0,488.0,128.0,10.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,7417508417508410,2024-05-07 00:00:00,6.75,2024-05-06 00:00:00,7.0,,2.0,5625,Mantido na Fase atual,Promovido de Fase,,,Não,Não,7.25,5.0,Fase 2 (5º e 6º ano)
ALUNO-721,3.0,G,2019.0,Não,4563332.0,841.0,139.0,12.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2024-05-07 00:00:00,3809722222222220,5.0,1277777777777770,1.0,2333333333333330,0.5,4.0,6875,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Não,554166,5.0,Fase 4 (9º ano)
ALUNO-722,1.0,M,2021.0,Não,8339199975308640.0,55.0,8.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,9709876543209870,2024-05-07 00:00:00,9583333333333330,9833333333333330,9333333333333330,,3.0,6.25,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,,Sim,Não,8277780000000000,5.0,Fase 3 (7º e 8º ano)
ALUNO-723,3.0,C,2022.0,Não,444002627036688.0,844.0,141.0,8.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,5120271907389950,2024-05-07 00:00:00,3444444444444440,2666666666666660,5333333333333330,2333333333333330,4.0,9375-05-01 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Não,Não,4416665,5.0,Fase 4 (9º ano)
ALUNO-727,0.0,N,2022.0,Não,5702446058211970.0,760.0,183.0,8.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,503306195772656,2024-05-07 00:00:00,2583333333333330,2166666666666660,3.0,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7083325,5.0,Fase 2 (5º e 6º ano)
ALUNO-728,2.0,U,2022.0,Não,7624482920314250.0,263.0,41.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,9601571268237930,5.0,5666666666666660,6166666666666660,5166666666666660,,3.0,6041666666666660,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7833333333333330,10.0,Fase 2 (5º e 6º ano)
ALUNO-729,4.0,B,2021.0,Não,7244678043887140.0,413.0,33.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,708334,835880355276907,6.25,7166666666666660,5666666666666660,6833333333333330,9.0,4.0,8125-07-01 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Não,7625,5.0,Fase 6 (2º EM)
ALUNO-732,6.0,A,2018.0,Sim,7369714659440580.0,370.0,11.0,11.0,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,875001,5248218852758490,8.75,6077777777777770,5666666666666660,3633333333333330,8933333333333330,4.0,765625,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,7944446666666660,10.0,Fase 6 (2º EM)
ALUNO-734,3.0,A,2022.0,Não,7300378954545450.0,394.0,46.0,11.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,833334,8835227272727270,2024-05-07 00:00:00,3.75,0.0,2024-05-07 00:00:00,,4.0,2024-05-07 00:00:00,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Não,Não,72499975,10.0,Fase 3 (7º e 8º ano)
ALUNO-735,0.0,J,2022.0,Não,6820451258609480.0,549.0,156.0,11.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,641668,7268924626380760,5625,5916666666666660,6.0,5833333333333330,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7083325,10.0,ALFA  (2º e 3º ano)
ALUNO-737,2.0,U,2019.0,Não,7378176603174600.0,369.0,53.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8000020000000000,9682539682539680,2024-05-07 00:00:00,6333333333333330,5333333333333330,7333333333333330,,3.0,6.25,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,2024-05-07 00:00:00,5.0,Fase 3 (7º e 8º ano)
ALUNO-738,4.0,P,2018.0,Sim,7006941758454100.0,484.0,40.0,4.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,833335,9182971014492750,5625,4877777777777770,3666666666666660,6666666666666660,2024-03-04 00:00:00,4.0,640625,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Não,579166,10.0,Fase 4 (9º ano)
ALUNO-739,4.0,A,2016.0,Sim,7973381651316810.0,148.0,13.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916668,8035296867695180,9375,7388888888888880,7833333333333330,7166666666666660,7166666666666660,4.0,859375,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Sim,8375007499999990,5.0,Fase 5 (1º EM)
ALUNO-741,5.0,L,2021.0,Não,7539924757631250.0,295.0,19.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916668,7815934065934060,6875,6722222222222220,5666666666666660,2024-05-06 00:00:00,8.0,4.0,828125,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Sim,85000025,5.0,Fase 6 (2º EM)
ALUNO-742,4.0,F,2021.0,Não,7406568862193360.0,358.0,28.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,791667,7609577922077920,6875,5688888888888880,5.0,2024-05-06 00:00:00,5566666666666660,4.0,734375,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Sim,Não,76666675,10.0,Fase 4 (9º ano)
ALUNO-743,1.0,K,2020.0,Não,7381391333333330.0,368.0,96.0,9.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8000020000000000,8483333333333330,5625,8416666666666660,7166666666666660,9666666666666660,,3.0,5833333333333330,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não,Não,777778,5.0,Fase 2 (5º e 6º ano)
ALUNO-746,3.0,F,2018.0,Sim,8510208575470420.0,34.0,8.0,4.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2024-05-07 00:00:00,939305259957434,6.25,7777777777777770,6666666666666660,8.0,8666666666666660,4.0,859375,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Sim,92083375,10.0,Fase 3 (7º e 8º ano)
ALUNO-747,5.0,A,2019.0,Sim,7590972222222220.0,277.0,17.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,8864583333333330,5625,6777777777777770,6333333333333330,5166666666666660,8833333333333330,3.0,6.25,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,Não,Não,7416665,10.0,Fase 5 (1º EM)
ALUNO-751,1.0,J,2022.0,Não,7590428480704480.0,279.0,75.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,907018907018907,2024-05-07 00:00:00,7.75,2024-05-07 00:00:00,8.0,,3.0,6041666666666660,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7111109999999990,5.0,Fase 2 (5º e 6º ano)
ALUNO-752,0.0,J,2022.0,Não,7217943583732050.0,420.0,125.0,7.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,904804625199362,5625,7166666666666660,7333333333333330,7.0,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7499995,5.0,Fase 1 (4º ano)
ALUNO-753,4.0,B,2019.0,Não,5061431199756180.0,818.0,74.0,14.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,3440830721003130,2024-05-07 00:00:00,1777777777777770,1666666666666660,3666666666666660,0.0,4.0,484375,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Não,Não,49583375,10.0,Fase 4 (9º ano)
ALUNO-754,5.0,K,2022.0,Não,6595710665501160.0,628.0,37.0,9.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,6765005827505820,2024-05-07 00:00:00,2024-05-05 00:00:00,6.0,5.0,,4.0,734375,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Sim,Não,64166675,5.0,Fase 7 (3º EM)
ALUNO-755,5.0,L,2017.0,Sim,7468215478632470.0,328.0,22.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2024-05-07 00:00:00,8792467948717940,5.0,6944444444444440,5333333333333330,6666666666666660,8833333333333330,4.0,8125,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Mantido na Fase + Bolsa,Não,Não,6291665,10.0,Fase 5 (1º EM)
ALUNO-757,3.0,E,2017.0,Não,6195832000000000.0,700.0,95.0,7.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2024-05-07 00:00:00,6875-06-01 00:00:00,2024-05-07 00:00:00,4.75,3.0,6.0,5.25,4.0,6.25,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Não,641666,5.0,Fase 5 (1º EM)
ALUNO-759,0.0,U,2022.0,Não,800281439031339.0,142.0,39.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,8618233618233610,2024-05-07 00:00:00,7833333333333330,8166666666666660,2024-05-07 00:00:00,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7499995,10.0,ALFA  (2º e 3º ano)
ALUNO-760,1.0,P,2020.0,Não,7058532857142850.0,467.0,120.0,7.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8500020000000000,9285714285714280,2024-05-07 00:00:00,3916666666666660,2.0,5833333333333330,,3.0,5625,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6277773333333330,10.0,Fase 1 (4º ano)
ALUNO-761,0.0,U,2022.0,Não,7234398335932420.0,414.0,122.0,8.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,8609486679662110,2024-05-07 00:00:00,6.0,5833333333333330,6166666666666660,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7499995,5.0,Fase 1 (4º ano)
ALUNO-762,1.0,N,2022.0,Não,662116201282668.0,619.0,150.0,8.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,700002,6730800064133390,2024-05-07 00:00:00,2024-05-06 00:00:00,6166666666666660,6833333333333330,,3.0,6.25,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6999999999999990,5.0,Fase 2 (5º e 6º ano)
ALUNO-763,1.0,D,2021.0,Não,8012902466766610.0,138.0,35.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,9335332333833080,2024-05-07 00:00:00,8583333333333330,8333333333333330,8833333333333330,,3.0,6458333333333330,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Não,Não,816667,5.0,Fase 2 (5º e 6º ano)
ALUNO-764,0.0,J,2022.0,Não,6895951771280050.0,526.0,150.0,10.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,840683885640026,5625,6.25,7333333333333330,5166666666666660,,2.0,6875-04-01 00:00:00,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,741666,5.0,Fase 2 (5º e 6º ano)
ALUNO-765,0.0,Y,2022.0,Não,8491073095238090.0,35.0,7.0,2.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,880952380952381,2024-05-07 00:00:00,8666666666666660,9066666666666660,8266666666666660,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Sim,8416665,10.0,ALFA  (2º e 3º ano)
ALUNO-766,6.0,A,2020.0,Não,4951788339057360.0,824.0,17.0,17.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4617281695286810,2024-05-07 00:00:00,4766666666666660,9.0,1633333333333330,3666666666666660,4.0,6.25,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,5999993333333330,5.0,Fase 7 (3º EM)
ALUNO-768,4.0,B,2017.0,Sim,7084109195402290.0,461.0,37.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,8574712643678160,5625,6533333333333330,7333333333333330,6333333333333330,5933333333333330,4.0,2024-05-07 00:00:00,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Não,7291665,5.0,Fase 6 (2º EM)
ALUNO-770,3.0,C,2021.0,Não,8464935044778890.0,39.0,10.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916668,8836817168338900,2024-05-07 00:00:00,7555555555555550,6666666666666660,2024-05-07 00:00:00,2024-05-08 00:00:00,4.0,828125,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Sim,8458337499999990,10.0,Fase 3 (7º e 8º ano)
ALUNO-771,0.0,G,2022.0,Não,6524519230769230.0,641.0,171.0,10.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,891668,8112179487179480,2024-05-07 00:00:00,6666666666666660,7333333333333330,6.0,,2.0,4375-03-01 00:00:00,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,541666,5.0,Fase 1 (4º ano)
ALUNO-772,7.0,D,2022.0,Não,7225595238095230.0,418.0,7.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.25,869047619047619,6.25,9.0,9.0,9.0,,4.0,5625,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Mantido na Fase atual,Sim,Não,6875,5.0,Fase 8 (Universitários)
